league,playoffs,date,game,patch,gamelength,blue_playerid,result,firstblood,firstdragon,blue_dragons,blue_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_elders,firstherald,blue_heralds,firstbaron,blue_barons,firsttower,blue_towers,firstmidtower,firsttothreetowers,blue_inhibitors,red_playerid,red_dragons,red_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_elders,red_heralds,red_barons,red_towers,red_inhibitors,blue_totalgold,blue_earnedgold,blue_spentgold,blue_goldat10,blue_goldat15,red_totalgold,red_earnedgold,red_spentgold,red_goldat10,red_goldat15,blue_totalgold_diff,red_totalgold_diff,blue_earnedgold_diff,red_earnedgold_diff,blue_spentgold_diff,red_spentgold_diff,blue_gold_diffat10,red_gold_diffat10,blue_gold_diffat15,red_gold_diffat15
CK,False,2020-07-31 07:52:00,2,10.14,1532,hyFresh Blade,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,False,1,False,False,0.0,ESC Shane,4,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1,11,2.0,35937,18932,33940.0,14496.0,22697.0,52956,35951,48091.0,16925.0,26829.0,-17019,17019,-17019,17019,-14151.0,14151.0,-2429.0,2429.0,-4132.0,4132.0
LDL,False,2020-07-31 08:09:00,2,10.14,1538,Joy Dream,True,True,False,3,3.0,0.0,0.0,1.0,2.0,0.0,True,2.0,True,1,True,8,True,True,1.0,optical spectrum E-sports,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,51823,34758,47333.0,16700.0,27451.0,37384,20319,36010.0,14476.0,22638.0,14439,-14439,14439,-14439,11323.0,-11323.0,2224.0,-2224.0,4813.0,-4813.0
PCS,False,2020-07-31 08:19:00,1,10.15,1684,Nova Esports,True,True,False,3,3.0,0.0,0.0,1.0,2.0,0.0,True,1.0,False,0,True,10,True,True,1.0,Resurgence,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2,0.0,55555,37000,49650.0,17411.0,28552.0,40825,22270,39310.0,13435.0,20663.0,14730,-14730,14730,-14730,10340.0,-10340.0,3976.0,-3976.0,7889.0,-7889.0
CK,False,2020-07-31 08:43:00,3,10.14,2298,ESC Shane,False,False,True,3,3.0,1.0,1.0,0.0,1.0,0.0,True,2.0,True,1,True,4,True,True,0.0,hyFresh Blade,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,65612,40792,64933.0,16165.0,24309.0,71513,46693,63983.0,15665.0,26265.0,-5901,5901,-5901,5901,950.0,-950.0,500.0,-500.0,-1956.0,1956.0
LCK,False,2020-07-31 08:45:00,2,10.14,1935,KT Rolster,False,False,True,3,3.0,1.0,1.0,0.0,1.0,0.0,True,2.0,False,0,True,3,True,True,0.0,T1,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,54938,33823,55000.0,15965.0,26162.0,63500,42385,54833.0,15349.0,24778.0,-8562,8562,-8562,8562,167.0,-167.0,616.0,-616.0,1384.0,-1384.0
OPL,False,2020-07-31 08:46:00,1,10.15,2321,Pentanet.GG,False,False,False,1,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,False,1,False,6,False,False,1.0,ORDER,5,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1,9,2.0,67533,42483,63215.0,15134.0,23601.0,70643,45593,65455.0,15546.0,23622.0,-3110,3110,-3110,3110,-2240.0,2240.0,-412.0,412.0,-21.0,21.0
LDL,False,2020-07-31 09:13:00,1,10.14,1559,JingNetGame,True,False,True,4,4.0,1.0,0.0,2.0,1.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Bilibili Gaming Junior,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,51480,34200,44575.0,15990.0,25121.0,39455,22175,38925.0,14686.0,22959.0,12025,-12025,12025,-12025,5650.0,-5650.0,1304.0,-1304.0,2162.0,-2162.0
VCS,False,2020-07-31 09:42:00,1,10.14,1855,Percent Esports,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,GAM Esports,4,4.0,1.0,2.0,1.0,0.0,0.0,2.0,1,8,1.0,47568,27268,47850.0,14363.0,22965.0,57005,36705,46975.0,16012.0,25116.0,-9437,9437,-9437,9437,875.0,-875.0,-1649.0,1649.0,-2151.0,2151.0
LDL,False,2020-07-31 09:43:00,1,10.14,1894,Legend Esport Gaming,True,True,False,3,3.0,1.0,0.0,0.0,2.0,0.0,True,2.0,True,2,True,11,True,True,4.0,Young Miracles,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,62434,41739,56125.0,17576.0,27597.0,51828,31133,50675.0,14138.0,21924.0,10606,-10606,10606,-10606,5450.0,-5450.0,3438.0,-3438.0,5673.0,-5673.0
PCS,False,2020-07-31 09:49:00,1,10.15,1408,Machi Esports,True,True,True,3,3.0,1.0,1.0,1.0,0.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Liyab Esports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,49827,34087,43050.0,18697.0,29981.0,34407,18667,33333.0,14783.0,22679.0,15420,-15420,15420,-15420,9717.0,-9717.0,3914.0,-3914.0,7302.0,-7302.0
LCK,False,2020-07-31 09:50:00,1,10.14,1588,SANDBOX Gaming,True,True,True,4,4.0,1.0,2.0,1.0,0.0,0.0,True,2.0,True,1,True,8,True,True,1.0,Team Dynamics,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52892,35317,44708.0,15875.0,27797.0,38882,21307,37100.0,14708.0,22711.0,14010,-14010,14010,-14010,7608.0,-7608.0,1167.0,-1167.0,5086.0,-5086.0
LPL,False,2020-07-31 10:00:00,2,10.15,2498,Dominus Esports,False,True,True,3,3.0,0.0,1.0,2.0,0.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Royal Never Give Up,4,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1,7,2.0,74350,47490,72208.0,15740.0,26254.0,76454,49594,72725.0,15215.0,24930.0,-2104,2104,-2104,2104,-517.0,517.0,525.0,-525.0,1324.0,-1324.0
LDL,False,2020-07-31 10:01:00,2,10.14,1943,JingNetGame,True,True,True,2,2.0,1.0,1.0,0.0,0.0,0.0,True,1.0,True,1,True,7,False,False,1.0,Bilibili Gaming Junior,3,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0,4,0.0,60925,39730,55058.0,15313.0,24230.0,53811,32616,52785.0,14944.0,26587.0,7114,-7114,7114,-7114,2273.0,-2273.0,369.0,-369.0,-2357.0,2357.0
LDL,False,2020-07-31 10:37:00,2,10.14,1829,Young Miracles,False,True,True,2,2.0,0.0,1.0,1.0,0.0,0.0,True,2.0,False,0,True,5,True,True,0.0,Legend Esport Gaming,3,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2,8,1.0,53594,33559,58175.0,17894.0,27620.0,62042,42007,57130.0,16018.0,28508.0,-8448,8448,-8448,8448,1045.0,-1045.0,1876.0,-1876.0,-888.0,888.0
PCS,False,2020-07-31 10:45:00,1,10.15,1910,Hong Kong Attitude,False,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,False,0.0,False,0,False,1,False,False,0.0,ahq eSports Club,3,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1,10,2.0,45401,24541,42545.0,14372.0,21320.0,61470,40610,55555.0,17190.0,25794.0,-16069,16069,-16069,16069,-13010.0,13010.0,-2818.0,2818.0,-4474.0,4474.0
VCS,False,2020-07-31 10:46:00,2,10.14,1602,GAM Esports,True,False,False,3,3.0,0.0,2.0,1.0,0.0,0.0,False,1.0,True,1,False,10,False,True,2.0,Percent Esports,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,0.0,52489,34769,47325.0,14448.0,22884.0,42195,24475,41065.0,14505.0,23206.0,10294,-10294,10294,-10294,6260.0,-6260.0,-57.0,57.0,-322.0,322.0
VCS,False,2020-07-31 11:31:00,1,10.14,2456,OverPower Esports,False,True,True,4,4.0,1.0,0.0,3.0,0.0,0.0,False,0.0,True,2,False,7,True,False,1.0,Team Secret,3,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1,10,3.0,76875,50445,73635.0,16327.0,25735.0,81410,54980,74058.0,16137.0,26409.0,-4535,4535,-4535,4535,-423.0,423.0,190.0,-190.0,-674.0,674.0
LCK,False,2020-07-31 11:34:00,2,10.14,2579,Team Dynamics,True,False,True,4,4.0,1.0,2.0,0.0,1.0,0.0,True,1.0,True,3,True,11,False,True,5.0,SANDBOX Gaming,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,2,0.0,80092,52407,74150.0,15112.0,24545.0,67301,39616,65585.0,14840.0,23321.0,12791,-12791,12791,-12791,8565.0,-8565.0,272.0,-272.0,1224.0,-1224.0
PCS,False,2020-07-31 11:45:00,1,10.15,2068,Berjaya Dragons,False,True,False,2,2.0,0.0,1.0,0.0,1.0,0.0,True,2.0,False,0,False,4,True,True,0.0,Liyab Esports,3,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0,8,1.0,57189,34719,55285.0,15360.0,24198.0,62243,39773,54508.0,14484.0,24210.0,-5054,5054,-5054,5054,777.0,-777.0,876.0,-876.0,-12.0,12.0
LPL,False,2020-07-31 12:28:00,2,10.15,2175,Vici Gaming,False,True,False,1,1.0,0.0,0.0,1.0,0.0,0.0,True,2.0,False,0,False,2,False,False,0.0,LGD Gaming,4,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1,9,2.0,59559,35994,58448.0,15661.0,24364.0,67192,43627,60533.0,15035.0,23497.0,-7633,7633,-7633,7633,-2085.0,2085.0,626.0,-626.0,867.0,-867.0
LCK,False,2020-07-31 12:41:00,3,10.14,1366,SANDBOX Gaming,True,True,True,2,2.0,1.0,0.0,1.0,0.0,0.0,True,2.0,True,1,True,7,True,True,1.0,Team Dynamics,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,50119,34809,44400.0,16995.0,28521.0,35308,19998,34120.0,14720.0,23960.0,14811,-14811,14811,-14811,10280.0,-10280.0,2275.0,-2275.0,4561.0,-4561.0
PCS,False,2020-07-31 12:50:00,1,10.15,2224,J Team,True,False,False,4,4.0,0.0,4.0,0.0,0.0,0.0,True,1.0,True,2,True,11,False,True,2.0,Alpha Esports,2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2,0.0,74385,50320,67263.0,15919.0,27113.0,62258,38193,60708.0,15044.0,25137.0,12127,-12127,12127,-12127,6555.0,-6555.0,875.0,-875.0,1976.0,-1976.0
VCS,False,2020-07-31 13:02:00,2,10.14,1524,Team Secret,False,False,True,1,1.0,0.0,0.0,1.0,0.0,0.0,False,1.0,False,0,False,2,False,False,0.0,OverPower Esports,3,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1,8,1.0,46118,29193,44830.0,16548.0,26995.0,54957,38032,48980.0,18854.0,29896.0,-8839,8839,-8839,8839,-4150.0,4150.0,-2306.0,2306.0,-2901.0,2901.0
VCS,False,2020-07-31 13:49:00,3,10.14,1526,OverPower Esports,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,Team Secret,3,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0,8,1.0,39774,22829,36875.0,15675.0,23152.0,49802,32857,45543.0,17599.0,27381.0,-10028,10028,-10028,10028,-8668.0,8668.0,-1924.0,1924.0,-4229.0,4229.0
PCS,False,2020-07-31 14:07:00,1,10.15,2072,Berjaya Dragons,False,True,True,4,4.0,1.0,1.0,0.0,2.0,0.0,True,2.0,False,0,True,3,True,False,0.0,PSG Talon,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9,1.0,50260,27750,49625.0,15885.0,23948.0,63229,40719,53875.0,16503.0,26328.0,-12969,12969,-12969,12969,-4250.0,4250.0,-618.0,618.0,-2380.0,2380.0
TRA,False,2020-07-31 14:48:00,1,10.15,1747,Royal Youth Academy,False,False,False,1,1.0,0.0,1.0,0.0,0.0,0.0,True,1.0,False,0,False,4,True,True,0.0,İstanbul Wildcats Academy,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1,7,1.0,52629,33434,51358.0,14729.0,26205.0,55784,36589,51163.0,16390.0,25468.0,-3155,3155,-3155,3155,195.0,-195.0,-1661.0,1661.0,737.0,-737.0
LEC,False,2020-07-31 15:01:00,1,10.15,1651,FC Schalke 04 Esports,True,False,False,1,1.0,1.0,0.0,0.0,0.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Excel Esports,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,52964,34744,43003.0,15934.0,27122.0,40755,22535,37583.0,15374.0,22472.0,12209,-12209,12209,-12209,5420.0,-5420.0,560.0,-560.0,4650.0,-4650.0
TRA,False,2020-07-31 15:36:00,1,10.15,1951,Galatasaray Academy,True,False,True,5,4.0,1.0,0.0,1.0,2.0,1.0,True,2.0,True,2,True,11,True,True,3.0,SuperMassive Academy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,67517,46237,59408.0,16764.0,28261.0,52323,31043,51150.0,14897.0,23362.0,15194,-15194,15194,-15194,8258.0,-8258.0,1867.0,-1867.0,4899.0,-4899.0
LEC,False,2020-07-31 16:26:00,1,10.15,2561,Misfits Gaming,True,False,True,3,3.0,1.0,0.0,0.0,2.0,0.0,True,1.0,True,3,True,10,False,True,2.0,SK Gaming,4,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0,2,0.0,79723,52223,76918.0,15353.0,23885.0,71154,43654,70525.0,15009.0,23918.0,8569,-8569,8569,-8569,6393.0,-6393.0,344.0,-344.0,-33.0,33.0
TRA,False,2020-07-31 16:31:00,1,10.15,2186,1907 Fenerbahçe Academy,True,True,False,2,1.0,1.0,0.0,0.0,0.0,1.0,True,2.0,True,2,False,7,False,False,1.0,Dark Passage Academy,4,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0,4,0.0,70499,46824,62435.0,15615.0,24144.0,57582,33907,55778.0,15441.0,23919.0,12917,-12917,12917,-12917,6657.0,-6657.0,174.0,-174.0,225.0,-225.0
LEC,False,2020-07-31 17:15:00,1,10.15,1651,Origen,False,True,True,1,1.0,1.0,0.0,0.0,0.0,0.0,True,2.0,False,0,True,4,True,True,0.0,MAD Lions,3,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1,6,1.0,47675,29455,45935.0,16539.0,25341.0,51645,33425,43533.0,15661.0,25162.0,-3970,3970,-3970,3970,2402.0,-2402.0,878.0,-878.0,179.0,-179.0
TRA,False,2020-07-31 17:29:00,1,10.15,2242,5 Ronin Academy,False,True,False,1,1.0,0.0,1.0,0.0,0.0,0.0,True,2.0,False,0,True,5,True,True,0.0,Beşiktaş Academy,5,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1,9,2.0,63870,39625,62490.0,15092.0,25097.0,71483,47238,65675.0,15366.0,26126.0,-7613,7613,-7613,7613,-3185.0,3185.0,-274.0,274.0,-1029.0,1029.0
LCS.A,False,2020-07-31 17:30:00,1,10.15,1716,Cloud9 Academy,True,True,True,3,3.0,2.0,0.0,1.0,0.0,0.0,True,1.0,True,1,True,9,True,True,2.0,Golden Guardians Academy,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,58137,39257,49658.0,16143.0,26718.0,44322,25442,42200.0,14165.0,22881.0,13815,-13815,13815,-13815,7458.0,-7458.0,1978.0,-1978.0,3837.0,-3837.0
LCS.A,False,2020-07-31 17:31:00,1,10.15,2135,CLG Academy,True,True,True,3,3.0,0.0,0.0,2.0,1.0,0.0,True,1.0,False,1,False,8,True,False,1.0,Team Liquid Academy,2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,63705,40550,55475.0,14271.0,21977.0,58242,35087,53920.0,15603.0,23867.0,5463,-5463,5463,-5463,1555.0,-1555.0,-1332.0,1332.0,-1890.0,1890.0
LEC,False,2020-07-31 17:58:00,1,10.15,1687,G2 Esports,True,True,True,4,4.0,2.0,0.0,1.0,1.0,0.0,True,2.0,True,1,True,11,True,True,3.0,Team Vitality,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,55708,37123,50510.0,15582.0,27467.0,40416,21831,37170.0,14629.0,21561.0,15292,-15292,15292,-15292,13340.0,-13340.0,953.0,-953.0,5906.0,-5906.0
LCS.A,False,2020-07-31 18:51:00,1,10.15,1809,Dignitas Academy,True,True,True,4,4.0,0.0,0.0,3.0,1.0,0.0,False,0.0,False,0,True,8,True,True,1.0,Immortals Academy,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,57870,38040,51528.0,15829.0,26631.0,47510,27680,46510.0,14852.0,23980.0,10360,-10360,10360,-10360,5018.0,-5018.0,977.0,-977.0,2651.0,-2651.0
LCS.A,False,2020-07-31 18:52:00,1,10.15,1609,100 Thieves Academy,True,True,True,4,4.0,1.0,2.0,1.0,0.0,0.0,True,2.0,True,1,True,10,True,True,2.0,FlyQuest Academy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52894,35104,45275.0,16522.0,25974.0,39595,21805,38495.0,14163.0,22163.0,13299,-13299,13299,-13299,6780.0,-6780.0,2359.0,-2359.0,3811.0,-3811.0
TRA,False,2020-07-31 18:52:00,1,10.15,2386,Dark Passage Academy,False,True,False,1,1.0,0.0,0.0,0.0,1.0,0.0,True,2.0,False,0,True,8,True,True,1.0,Royal Youth Academy,5,4.0,1.0,1.0,0.0,2.0,1.0,0.0,2,10,2.0,73621,47906,73410.0,19079.0,28845.0,78882,53167,73130.0,14336.0,23903.0,-5261,5261,-5261,5261,280.0,-280.0,4743.0,-4743.0,4942.0,-4942.0
LCS.A,False,2020-07-31 18:58:00,1,10.15,2156,Evil Geniuses Academy,True,False,True,2,2.0,0.0,1.0,0.0,1.0,0.0,False,0.0,True,1,True,7,True,True,1.0,TSM Academy,3,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0,5,1.0,66018,42648,57350.0,15578.0,23576.0,62118,38748,60155.0,15451.0,23765.0,3900,-3900,3900,-3900,-2805.0,2805.0,127.0,-127.0,-189.0,189.0
LEC,False,2020-07-31 19:09:00,1,10.15,2115,Rogue,True,True,True,4,4.0,2.0,1.0,0.0,1.0,0.0,False,0.0,True,1,True,10,True,True,2.0,Fnatic,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,4,0.0,65383,42433,57885.0,15166.0,24004.0,55608,32658,53795.0,14661.0,22803.0,9775,-9775,9775,-9775,4090.0,-4090.0,505.0,-505.0,1201.0,-1201.0
LCS,False,2020-08-01 00:35:00,1,10.15,1601,Team Liquid,True,True,True,4,4.0,0.0,2.0,1.0,1.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Dignitas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,54516,36806,47070.0,16282.0,26641.0,38030,20320,35790.0,14756.0,22296.0,16486,-16486,16486,-16486,11280.0,-11280.0,1526.0,-1526.0,4345.0,-4345.0
LCS,False,2020-08-01 01:33:00,1,10.15,2352,Evil Geniuses,False,False,True,3,3.0,1.0,2.0,0.0,0.0,0.0,True,2.0,True,1,True,8,True,True,1.0,Team SoloMid,3,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1,9,1.0,66384,41014,64730.0,16304.0,24206.0,67748,42378,60190.0,15535.0,24313.0,-1364,1364,-1364,1364,4540.0,-4540.0,769.0,-769.0,-107.0,107.0
LJL,False,2020-08-01 03:38:00,1,10.14,1738,DetonatioN FocusMe,True,True,True,4,4.0,0.0,1.0,1.0,2.0,0.0,True,2.0,True,1,False,10,True,True,2.0,Rascal Jester,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,57711,38606,48733.0,15748.0,25382.0,44347,25242,42780.0,15007.0,23069.0,13364,-13364,13364,-13364,5953.0,-5953.0,741.0,-741.0,2313.0,-2313.0
LJL,False,2020-08-01 04:58:00,1,10.14,1415,Crest Gaming Act,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,False,0,False,1,False,False,0.0,DetonatioN FocusMe,3,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0,7,1.0,34452,18642,32495.0,14473.0,22590.0,45624,29814,39508.0,15568.0,24801.0,-11172,11172,-11172,11172,-7013.0,7013.0,-1095.0,1095.0,-2211.0,2211.0
LDL,False,2020-08-01 05:12:00,1,10.14,1527,Victorious Gaming,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,True,1,False,False,0.0,Shu Dai Xiong Gaming,3,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1,8,1.0,42608,25653,41500.0,15974.0,24356.0,52969,36014,47258.0,16580.0,24319.0,-10361,10361,-10361,10361,-5758.0,5758.0,-606.0,606.0,37.0,-37.0
LCK,False,2020-08-01 05:46:00,1,10.14,2060,Gen.G,True,True,True,3,3.0,2.0,1.0,0.0,0.0,0.0,True,2.0,True,1,True,10,True,True,2.0,SeolHaeOne Prince,2,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0.0,70770,48380,66485.0,17390.0,28697.0,59425,37035,56970.0,16026.0,25106.0,11345,-11345,11345,-11345,9515.0,-9515.0,1364.0,-1364.0,3591.0,-3591.0
OPL,False,2020-08-01 05:59:00,1,10.15,1653,MAMMOTH,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,Legacy Esports,4,4.0,1.0,2.0,1.0,0.0,0.0,2.0,1,9,2.0,39413,21173,38058.0,14726.0,22113.0,56273,38033,48678.0,16305.0,26709.0,-16860,16860,-16860,16860,-10620.0,10620.0,-1579.0,1579.0,-4596.0,4596.0
LDL,False,2020-08-01 06:01:00,2,10.14,2403,Victorious Gaming,True,True,False,5,4.0,0.0,3.0,0.0,1.0,1.0,True,2.0,False,1,False,10,True,True,1.0,Shu Dai Xiong Gaming,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,7,2.0,74380,48490,65000.0,17978.0,26238.0,65771,39881,61660.0,17543.0,25908.0,8609,-8609,8609,-8609,3340.0,-3340.0,435.0,-435.0,330.0,-330.0
LJL,False,2020-08-01 06:15:00,1,10.14,1864,Crest Gaming Act,False,True,True,1,1.0,0.0,0.0,1.0,0.0,0.0,True,1.0,False,0,True,2,True,False,0.0,Sengoku Gaming,4,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1,10,2.0,48132,27742,45558.0,14955.0,24456.0,58829,38439,52325.0,15362.0,25068.0,-10697,10697,-10697,10697,-6767.0,6767.0,-407.0,407.0,-612.0,612.0
OPL,False,2020-08-01 06:41:00,1,10.15,1926,Dire Wolves,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,False,0,True,4,True,True,0.0,Pentanet.GG,5,4.0,0.0,1.0,2.0,1.0,1.0,0.0,1,7,1.0,52488,31463,51356.0,14785.0,25210.0,60775,39750,53800.0,15353.0,23626.0,-8287,8287,-8287,8287,-2444.0,2444.0,-568.0,568.0,1584.0,-1584.0
LDL,False,2020-08-01 07:02:00,3,10.14,1498,Victorious Gaming,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,Shu Dai Xiong Gaming,4,4.0,1.0,2.0,0.0,1.0,0.0,2.0,1,9,2.0,38335,21675,37063.0,14804.0,24045.0,47678,31018,41480.0,15892.0,24470.0,-9343,9343,-9343,9343,-4417.0,4417.0,-1088.0,1088.0,-425.0,425.0
LJL,False,2020-08-01 07:17:00,1,10.14,2009,Rascal Jester,False,False,True,3,3.0,1.0,1.0,1.0,0.0,0.0,True,2.0,False,0,True,3,True,False,0.0,AXIZ,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1,8,1.0,53781,31911,52250.0,15232.0,24259.0,63047,41177,55608.0,15059.0,24111.0,-9266,9266,-9266,9266,-3358.0,3358.0,173.0,-173.0,148.0,-148.0
LPL,False,2020-08-01 07:18:00,1,10.15,1684,Rogue Warriors,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,True,2.0,False,0,False,2,False,False,0.0,LNG Esports,3,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1,11,3.0,41666,23111,39210.0,15282.0,24684.0,56530,37975,50075.0,16967.0,26793.0,-14864,14864,-14864,14864,-10865.0,10865.0,-1685.0,1685.0,-2109.0,2109.0
LDL,False,2020-08-01 07:53:00,2,10.14,1300,LNG Academy,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,FunPlus Phoenix Blaze,3,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1,8,1.0,30878,16238,29458.0,14322.0,22007.0,46645,32005,38850.0,15947.0,27998.0,-15767,15767,-15767,15767,-9392.0,9392.0,-1625.0,1625.0,-5991.0,5991.0
LPL,False,2020-08-01 08:05:00,2,10.15,1900,Rogue Warriors,False,True,True,3,3.0,1.0,1.0,1.0,0.0,0.0,True,2.0,True,1,True,4,True,False,0.0,LNG Esports,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,10,2.0,52908,32148,52000.0,16255.0,25089.0,60394,39634,56633.0,17226.0,26281.0,-7486,7486,-7486,7486,-4633.0,4633.0,-971.0,971.0,-1192.0,1192.0
LDL,False,2020-08-01 08:10:00,1,10.14,2316,V5 87,True,True,True,4,4.0,0.0,1.0,0.0,3.0,0.0,True,2.0,True,3,True,9,False,True,1.0,Royal Club,2,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5,0.0,77071,52071,72163.0,16822.0,25303.0,67528,42528,65600.0,15370.0,24518.0,9543,-9543,9543,-9543,6563.0,-6563.0,1452.0,-1452.0,785.0,-785.0
LJL,False,2020-08-01 08:21:00,1,10.14,1772,Sengoku Gaming,True,False,True,4,4.0,1.0,1.0,0.0,2.0,0.0,True,2.0,True,1,True,10,True,True,1.0,V3 Esports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,56449,36999,50675.0,15672.0,25185.0,42880,23430,42023.0,14635.0,21628.0,13569,-13569,13569,-13569,8652.0,-8652.0,1037.0,-1037.0,3557.0,-3557.0
OPL,False,2020-08-01 08:22:00,1,10.15,1576,ORDER,True,True,True,4,4.0,0.0,1.0,1.0,2.0,0.0,True,2.0,True,1,True,8,True,True,1.0,Chiefs Esports Club,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,52846,35391,42018.0,15714.0,27350.0,37946,20491,36418.0,14481.0,22435.0,14900,-14900,14900,-14900,5600.0,-5600.0,1233.0,-1233.0,4915.0,-4915.0
LCK,False,2020-08-01 08:42:00,2,10.14,1648,SeolHaeOne Prince,False,True,False,1,1.0,0.0,0.0,1.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,Gen.G,2,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1,11,3.0,40752,22562,38583.0,15585.0,22382.0,55695,37505,49160.0,16307.0,25819.0,-14943,14943,-14943,14943,-10577.0,10577.0,-722.0,722.0,-3437.0,3437.0
LDL,False,2020-08-01 08:55:00,1,10.14,2226,EDG Youth Team,True,True,False,3,3.0,0.0,2.0,1.0,0.0,0.0,True,2.0,False,2,True,10,True,True,2.0,Dominus Esports Young,3,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1,4,0.0,68177,44092,61975.0,15127.0,22617.0,62177,38092,58100.0,14209.0,23552.0,6000,-6000,6000,-6000,3875.0,-3875.0,918.0,-918.0,-935.0,935.0
